obs_names,subclus,leiden_recl
Kfoury_2021.BMM2:651,Treg,2
Kfoury_2021.BMM2:670,Treg,0
Kfoury_2021.BMM2:689,Treg,0
Kfoury_2021.BMM2:702,Treg,0
Kfoury_2021.BMM2:715,Treg,2
Kfoury_2021.BMM2:722,Treg,0
Kfoury_2021.BMM2:747,Treg,0
Kfoury_2021.BMM2:775,Treg,2
Kfoury_2021.BMM2:784,Treg,2
Kfoury_2021.BMM2:802,Treg,2
Kfoury_2021.BMM2:824,Treg,0
Kfoury_2021.BMM2:831,Treg,0
Kfoury_2021.BMM2:851,Treg,2
Kfoury_2021.BMM2:852,Treg,0
Kfoury_2021.BMM2:854,Treg,2
Kfoury_2021.BMM2:885,Treg,2
Kfoury_2021.BMM2:886,Treg,2
Kfoury_2021.BMM2:897,Treg,0
Kfoury_2021.BMM2:900,Treg,2
Kfoury_2021.BMM2:914,Treg,0
Kfoury_2021.BMM2:926,Treg,2
Kfoury_2021.BMM2:931,Treg,2
Kfoury_2021.BMM2:946,Treg,2
Kfoury_2021.BMM2:952,Treg,2
Kfoury_2021.BMM2:958,Treg,2
Kfoury_2021.BMM2:963,Treg,2
Kfoury_2021.BMM2:966,Treg,2
Kfoury_2021.BMM2:983,Treg,2
Kfoury_2021.BMM2:1003,Treg,0
Kfoury_2021.BMM2:1014,Treg,2
Kfoury_2021.BMM2:1016,Treg,2
Kfoury_2021.BMM2:1037,Treg,2
Kfoury_2021.BMM2:1055,Treg,0
Kfoury_2021.BMM2:1060,Treg,2
Kfoury_2021.BMM2:1061,Treg,2
Kfoury_2021.BMM2:1087,Treg,2
Kfoury_2021.BMM2:1094,Treg,2
Kfoury_2021.BMM2:1102,Treg,2
Kfoury_2021.BMM2:1113,Treg,2
Kfoury_2021.BMM2:1124,Treg,2
Kfoury_2021.BMM2:1130,Treg,0
Kfoury_2021.BMM2:1145,Treg,2
Kfoury_2021.BMM2:1156,Treg,2
Kfoury_2021.BMM2:1193,Treg,2
Kfoury_2021.BMM2:1199,Treg,4
Kfoury_2021.BMM2:1201,Treg,2
Kfoury_2021.BMM2:1210,Treg,2
Kfoury_2021.BMM2:1212,Treg,0
Kfoury_2021.BMM2:1239,Treg,0
Kfoury_2021.BMM2:1243,Treg,2
Kfoury_2021.BMM2:1246,Treg,2
Kfoury_2021.BMM2:1255,Treg,2
Kfoury_2021.BMM2:1264,Treg,4
Kfoury_2021.BMM2:1279,Treg,2
Kfoury_2021.BMM2:1312,Treg,2
Kfoury_2021.BMM2:1320,Treg,2
Kfoury_2021.BMM2:1322,Treg,2
Kfoury_2021.BMM2:1347,Treg,2
Kfoury_2021.BMM2:1348,Treg,2
Kfoury_2021.BMM2:1351,Treg,2
Kfoury_2021.BMM2:1361,Treg,2
Kfoury_2021.BMM2:1364,Treg,2
Kfoury_2021.BMM2:1366,Treg,0
Kfoury_2021.BMM2:1367,Treg,2
Kfoury_2021.BMM2:1368,Treg,0
Kfoury_2021.BMM2:1407,Treg,2
Kfoury_2021.BMM2:1414,Treg,2
Kfoury_2021.BMM2:1441,Treg,2
Kfoury_2021.BMM2:1459,Treg,2
Kfoury_2021.BMM2:1478,Treg,0
Kfoury_2021.BMM2:1479,Treg,0
Kfoury_2021.BMM2:1492,Treg,0
Kfoury_2021.BMM2:1509,Treg,2
Kfoury_2021.BMM2:1512,Treg,2
Kfoury_2021.BMM2:1523,Treg,2
Kfoury_2021.BMM2:1529,Treg,2
Kfoury_2021.BMM2:1532,Treg,2
Kfoury_2021.BMM2:1533,Treg,2
Kfoury_2021.BMM2:1582,Treg,2
Kfoury_2021.BMM2:1588,Treg,2
Kfoury_2021.BMM2:1593,Treg,0
Kfoury_2021.BMM2:1595,Treg,0
Kfoury_2021.BMM2:1603,Treg,0
Kfoury_2021.BMM2:1627,Treg,2
Kfoury_2021.BMM2:1637,Treg,2
Kfoury_2021.BMM2:1653,Treg,2
Kfoury_2021.BMM2:1667,Treg,2
Kfoury_2021.BMM2:1678,Treg,0
Kfoury_2021.BMM2:1687,Treg,2
Kfoury_2021.BMM2:1701,Treg,2
Kfoury_2021.BMM2:1706,Treg,2
Kfoury_2021.BMM2:1710,Treg,0
Kfoury_2021.BMM2:1728,Treg,2
Kfoury_2021.BMM2:1732,Treg,2
Kfoury_2021.BMM2:1766,Treg,2
Kfoury_2021.BMM2:1779,Treg,0
Kfoury_2021.BMM2:1781,Treg,2
Kfoury_2021.BMM2:1789,Treg,2
Kfoury_2021.BMM2:1793,Treg,2
Kfoury_2021.BMM2:1825,Treg,2
Kfoury_2021.BMM2:1847,Treg,0
Kfoury_2021.BMM2:1860,Treg,0
Kfoury_2021.BMM2:1874,Treg,2
Kfoury_2021.BMM2:1921,Treg,2
Kfoury_2021.BMM2:1941,Treg,2
Kfoury_2021.BMM2:1947,Treg,2
Kfoury_2021.BMM2:1949,Treg,2
Kfoury_2021.BMM2:1985,Treg,0
Kfoury_2021.BMM2:1988,Treg,0
Kfoury_2021.BMM2:1991,Treg,0
Kfoury_2021.BMM2:2007,Treg,0
Kfoury_2021.BMM2:2024,Treg,2
Kfoury_2021.BMM2:2049,Treg,2
Kfoury_2021.BMM2:2050,Treg,2
Kfoury_2021.BMM2:2087,Treg,2
Kfoury_2021.BMM2:2104,Treg,2
Kfoury_2021.BMM2:2110,Treg,0
Kfoury_2021.BMM2:2124,Treg,0
Kfoury_2021.BMM2:2129,Treg,0
Kfoury_2021.BMM2:2131,Treg,0
Kfoury_2021.BMM2:2146,Treg,0
Kfoury_2021.BMM2:2149,Treg,0
Kfoury_2021.BMM2:2189,Treg,0
Kfoury_2021.BMM2:2207,Treg,0
Kfoury_2021.BMM2:2244,Treg,0
Kfoury_2021.BMM2:2252,Treg,2
Kfoury_2021.BMM2:2280,Treg,2
Kfoury_2021.BMM2:2315,Treg,2
Kfoury_2021.BMM2:2317,Treg,2
Kfoury_2021.BMM2:2355,Treg,0
Kfoury_2021.BMM2:2364,Treg,2
Kfoury_2021.BMM2:2376,Treg,2
Kfoury_2021.BMM2:2384,Treg,0
Kfoury_2021.BMM2:2390,Treg,2
Kfoury_2021.BMM2:2451,Treg,2
Kfoury_2021.BMM2:2456,Treg,2
Kfoury_2021.BMM2:2461,Treg,2
Kfoury_2021.BMM2:2472,Treg,2
Kfoury_2021.BMM2:2481,Treg,2
Kfoury_2021.BMM2:2538,Treg,2
Kfoury_2021.BMM2:2539,Treg,2
Kfoury_2021.BMM2:2542,Treg,2
Kfoury_2021.BMM2:2549,Treg,0
Kfoury_2021.BMM2:2551,Treg,2
Kfoury_2021.BMM2:2554,Treg,2
Kfoury_2021.BMM2:2576,Treg,2
Kfoury_2021.BMM2:2581,Treg,2
Kfoury_2021.BMM2:2590,Treg,2
Kfoury_2021.BMM2:2593,Treg,0
Kfoury_2021.BMM2:2605,Treg,2
Kfoury_2021.BMM2:2618,Treg,2
Kfoury_2021.BMM2:2623,Treg,2
Kfoury_2021.BMM2:2626,Treg,0
Kfoury_2021.BMM2:2634,Treg,2
Kfoury_2021.BMM2:2657,Treg,0
Kfoury_2021.BMM2:2658,Treg,2
Kfoury_2021.BMM2:2667,Treg,2
Kfoury_2021.BMM2:2675,Treg,2
Kfoury_2021.BMM2:2683,Treg,2
Kfoury_2021.BMM2:2727,Treg,0
Kfoury_2021.BMM2:2739,Treg,2
Kfoury_2021.BMM2:2768,Treg,2
Kfoury_2021.BMM2:2775,Treg,0
Kfoury_2021.BMM2:2779,Treg,2
Kfoury_2021.BMM2:2807,Treg,0
Kfoury_2021.BMM2:2811,Treg,0
Kfoury_2021.BMM2:2836,Treg,0
Kfoury_2021.BMM2:2865,Treg,2
Kfoury_2021.BMM2:2870,Treg,2
Kfoury_2021.BMM2:2889,Treg,2
Kfoury_2021.BMM2:2899,Treg,2
Kfoury_2021.BMM2:2901,Treg,2
Kfoury_2021.BMM2:2919,Treg,2
Kfoury_2021.BMM2:2934,Treg,2
Kfoury_2021.BMM2:2973,Treg,2
Kfoury_2021.BMM2:2982,Treg,0
Kfoury_2021.BMM2:2983,Treg,0
Kfoury_2021.BMM2:2984,Treg,2
Kfoury_2021.BMM2:2992,Treg,0
Kfoury_2021.BMM2:2995,Treg,2
Kfoury_2021.BMM2:3005,Treg,2
Kfoury_2021.BMM2:3012,Treg,2
Kfoury_2021.BMM2:3018,Treg,0
Kfoury_2021.BMM2:3020,Treg,2
Kfoury_2021.BMM2:3037,Treg,2
Kfoury_2021.BMM2:3043,Treg,2
Kfoury_2021.BMM2:3050,Treg,0
Kfoury_2021.BMM2:3057,Treg,2
Kfoury_2021.BMM2:3068,Treg,2
Kfoury_2021.BMM2:3070,Treg,0
Kfoury_2021.BMM2:3089,Treg,2
Kfoury_2021.BMM2:3090,Treg,0
Kfoury_2021.BMM2:3114,Treg,2
Kfoury_2021.BMM2:3119,Treg,2
Kfoury_2021.BMM2:3130,Treg,2
Kfoury_2021.BMM2:3166,Treg,2
Kfoury_2021.BMM2:3183,Treg,2
Kfoury_2021.BMM2:3234,Treg,2
Kfoury_2021.BMM2:3271,Treg,2
Kfoury_2021.BMM2:3274,Treg,2
Kfoury_2021.BMM2:3304,Treg,2
Kfoury_2021.BMM2:3305,Treg,0
Kfoury_2021.BMM2:3312,Treg,2
Kfoury_2021.BMM2:3326,Treg,2
Kfoury_2021.BMM2:3329,Treg,2
Kfoury_2021.BMM2:3347,Treg,2
Kfoury_2021.BMM2:3378,Treg,0
Kfoury_2021.BMM2:3397,Treg,0
Kfoury_2021.BMM2:3441,Treg,0
Kfoury_2021.BMM2:3451,Treg,2
Kfoury_2021.BMM2:3468,Treg,2
Kfoury_2021.BMM2:3500,Treg,2
Kfoury_2021.BMM2:3503,Treg,2
Kfoury_2021.BMM2:3515,Treg,2
Kfoury_2021.BMM2:3520,Treg,2
Kfoury_2021.BMM2:3529,Treg,2
Kfoury_2021.BMM2:3557,Treg,2
Kfoury_2021.BMM2:3581,Treg,2
Kfoury_2021.BMM2:3594,Treg,0
Kfoury_2021.BMM2:3650,Treg,2
Kfoury_2021.BMM2:3655,Treg,0
Kfoury_2021.BMM2:3668,Treg,0
Kfoury_2021.BMM2:3679,Treg,2
Kfoury_2021.BMM2:3681,Treg,0
Kfoury_2021.BMM2:3705,Treg,2
Kfoury_2021.BMM2:3709,Treg,2
Kfoury_2021.BMM2:3716,Treg,2
Kfoury_2021.BMM2:3741,Treg,2
Kfoury_2021.BMM2:3791,Treg,2
Kfoury_2021.BMM2:3798,Treg,2
Kfoury_2021.BMM2:3819,Treg,2
Kfoury_2021.BMM2:3853,Treg,0
Kfoury_2021.BMM2:3860,Treg,2
Kfoury_2021.BMM2:3878,Treg,2
Kfoury_2021.BMM2:3892,Treg,0
Kfoury_2021.BMM2:3894,Treg,2
Kfoury_2021.BMM2:3919,Treg,2
Kfoury_2021.BMM2:3921,Treg,2
Kfoury_2021.BMM2:3940,Treg,0
Kfoury_2021.BMM2:3943,Treg,2
Kfoury_2021.BMM2:3945,Treg,2
Kfoury_2021.BMM2:3949,Treg,2
Kfoury_2021.BMM2:3971,Treg,0
Kfoury_2021.BMM2:3986,Treg,2
Kfoury_2021.BMM2:4004,Treg,0
Kfoury_2021.BMM2:4019,Treg,2
Kfoury_2021.BMM2:4023,Treg,2
Kfoury_2021.BMM2:4123,Treg,2
Kfoury_2021.BMM2:4127,Treg,2
Kfoury_2021.BMM2:4156,Treg,2
Kfoury_2021.BMM2:4173,Treg,2
Kfoury_2021.BMM2:4178,Treg,2
Kfoury_2021.BMM2:4185,Treg,0
Kfoury_2021.BMM2:4234,Treg,0
Kfoury_2021.BMM2:4248,Treg,2
Kfoury_2021.BMM2:4268,Treg,2
Kfoury_2021.BMM2:4269,Treg,0
Kfoury_2021.BMM2:4271,Treg,0
Kfoury_2021.BMM2:4289,Treg,0
Kfoury_2021.BMM2:4291,Treg,0
Kfoury_2021.BMM2:4333,Treg,2
Granja_2019.BMMC_D1T1:48,Treg,2
Granja_2019.BMMC_D1T1:89,Treg,4
Granja_2019.BMMC_D1T1:125,Treg,4
Granja_2019.BMMC_D1T1:176,Treg,2
Granja_2019.BMMC_D1T1:220,Treg,0
Granja_2019.BMMC_D1T1:243,Treg,0
Granja_2019.BMMC_D1T1:430,Treg,2
Granja_2019.BMMC_D1T1:558,Treg,4
Granja_2019.BMMC_D1T1:595,Treg,0
Granja_2019.BMMC_D1T1:645,Treg,2
Granja_2019.BMMC_D1T1:799,Treg,4
Granja_2019.BMMC_D1T1:887,Treg,2
Granja_2019.BMMC_D1T1:935,Treg,2
Granja_2019.BMMC_D1T1:982,Treg,2
Granja_2019.BMMC_D1T1:1042,Treg,0
Granja_2019.BMMC_D1T1:1072,Treg,0
Granja_2019.BMMC_D1T1:1455,Treg,2
Granja_2019.BMMC_D1T1:1545,Treg,0
Granja_2019.BMMC_D1T1:1550,Treg,0
Granja_2019.BMMC_D1T1:1568,Treg,0
Granja_2019.BMMC_D1T1:1609,Treg,2
Granja_2019.BMMC_D1T1:1633,Treg,2
Granja_2019.BMMC_D1T1:1701,Treg,2
Granja_2019.BMMC_D1T1:1775,Treg,2
Granja_2019.BMMC_D1T1:2000,Treg,0
Granja_2019.BMMC_D1T1:2089,Treg,2
Granja_2019.BMMC_D1T1:2132,Treg,2
Granja_2019.BMMC_D1T1:2203,Treg,2
Granja_2019.BMMC_D1T1:2415,Treg,0
Granja_2019.BMMC_D1T1:2445,Treg,4
Granja_2019.BMMC_D1T1:2493,Treg,0
Granja_2019.BMMC_D1T1:2662,Treg,2
Granja_2019.BMMC_D1T1:2910,Treg,2
Granja_2019.BMMC_D1T1:3224,Treg,2
Granja_2019.BMMC_D1T1:3353,Treg,2
Granja_2019.BMMC_D1T1:3641,Treg,2
Granja_2019.BMMC_D1T1:3702,Treg,0
Granja_2019.BMMC_D1T1:3744,Treg,2
Granja_2019.BMMC_D1T1:3767,Treg,0
Granja_2019.BMMC_D1T1:4293,Treg,2
Granja_2019.BMMC_D1T1:4457,Treg,2
Granja_2019.BMMC_D1T1:4645,Treg,2
Granja_2019.BMMC_D1T1:4988,Treg,0
Granja_2019.BMMC_D1T1:5800,Treg,0
Granja_2019.BMMC_D1T1:5804,Treg,2
Granja_2019.BMMC_D1T1:5923,Treg,0
Granja_2019.BMMC_D1T2:90,Treg,0
Granja_2019.BMMC_D1T2:146,Treg,4
Granja_2019.BMMC_D1T2:330,Treg,0
Granja_2019.BMMC_D1T2:408,Treg,2
Granja_2019.BMMC_D1T2:763,Treg,2
Granja_2019.BMMC_D1T2:860,Treg,2
Granja_2019.BMMC_D1T2:1318,Treg,2
Granja_2019.BMMC_D1T2:1502,Treg,4
Granja_2019.BMMC_D1T2:1580,Treg,2
Granja_2019.BMMC_D1T2:1980,Treg,2
Granja_2019.BMMC_D1T2:2388,Treg,2
Granja_2019.BMMC_D1T2:2418,Treg,2
Granja_2019.BMMC_D1T2:2451,Treg,4
Granja_2019.BMMC_D1T2:2665,Treg,2
Granja_2019.BMMC_D1T2:2726,Treg,4
Granja_2019.BMMC_D1T2:2917,Treg,2
Granja_2019.BMMC_D1T2:3015,Treg,4
Granja_2019.BMMC_D1T2:3077,Treg,4
Granja_2019.BMMC_D1T2:3185,Treg,2
Granja_2019.BMMC_D1T2:3308,Treg,2
Granja_2019.BMMC_D1T2:3436,Treg,0
Granja_2019.BMMC_D1T2:3605,Treg,2
Granja_2019.BMMC_D1T2:3650,Treg,0
Granja_2019.BMMC_D1T2:3940,Treg,0
Granja_2019.BMMC_D1T2:4164,Treg,2
Granja_2019.BMMC_D1T2:4646,Treg,4
Granja_2019.BMMC_D1T2:4899,Treg,4
Granja_2019.BMMC_D1T2:5563,Treg,2
Granja_2019.BMMC_D1T2:5620,Treg,2
Granja_2019.BMMC_D1T2:5868,Treg,0
Zheng_2021.P20181219-T:15,Treg,0
Zheng_2021.P20181219-T:26,Treg,2
Zheng_2021.P20181219-T:148,Treg,0
Zheng_2021.P20181219-T:243,Treg,2
Zheng_2021.P20181219-T:262,Treg,2
Zheng_2021.P20181219-T:319,Treg,0
Zheng_2021.P20181219-T:392,Treg,2
Zheng_2021.P20181219-T:459,Treg,2
Zheng_2021.P20181219-T:531,Treg,0
Zheng_2021.P20181219-T:571,Treg,2
Zheng_2021.P20181219-T:598,Treg,4
Zheng_2021.P20181219-T:600,Treg,2
Zheng_2021.P20181219-T:817,Treg,0
Zheng_2021.P20181219-T:886,Treg,2
Zheng_2021.P20181219-T:935,Treg,0
Zheng_2021.P20181219-T:945,Treg,2
Zheng_2021.P20181219-T:977,Treg,2
Zheng_2021.P20181219-T:1026,Treg,2
Zheng_2021.P20181219-T:1032,Treg,0
Zheng_2021.P20181219-T:1075,Treg,2
Zheng_2021.P20181219-T:1084,Treg,2
Zheng_2021.P20181219-T:1107,Treg,2
Zheng_2021.P20181219-T:1125,Treg,0
Zheng_2021.P20181219-T:1289,Treg,0
Zheng_2021.P20181219-T:1384,Treg,2
Zheng_2021.P20181219-T:1415,Treg,2
Zheng_2021.P20181219-T:1430,Treg,2
Zheng_2021.P20181219-T:1532,Treg,4
Zheng_2021.P20181219-T:1579,Treg,0
Zheng_2021.P20181219-T:1628,Treg,2
Zheng_2021.P20181219-T:1641,Treg,2
Zheng_2021.P20181219-T:1655,Treg,2
Zheng_2021.P20181219-T:1684,Treg,4
Zheng_2021.P20181219-T:1736,Treg,4
Zheng_2021.P20181219-T:1776,Treg,2
Zheng_2021.P20181219-T:1798,Treg,4
Zheng_2021.P20181219-T:1808,Treg,0
Zheng_2021.P20181219-T:1861,Treg,0
Zheng_2021.P20181219-T:1872,Treg,2
Zheng_2021.P20181219-T:1886,Treg,2
Zheng_2021.P20181219-T:1930,Treg,0
Zheng_2021.P20181219-T:1946,Treg,2
Zheng_2021.P20181219-T:2114,Treg,2
Zheng_2021.P20181219-T:2180,Treg,2
Zheng_2021.P20181219-T:2237,Treg,2
Zheng_2021.P20181219-T:2256,Treg,0
Zheng_2021.P20181219-T:2299,Treg,0
Zheng_2021.P20181219-T:2356,Treg,0
Zheng_2021.P20181219-T:2466,Treg,0
Zheng_2021.P20181219-T:2500,Treg,4
Zheng_2021.P20181219-T:2512,Treg,2
Zheng_2021.P20181219-T:2557,Treg,4
Zheng_2021.P20181219-T:2583,Treg,2
Zheng_2021.P20181219-T:2611,Treg,0
Zheng_2021.P20181219-T:2825,Treg,2
Zheng_2021.P20181219-T:2982,Treg,4
Zheng_2021.P20181219-T:3008,Treg,2
Zheng_2021.P20181219-T:3014,Treg,4
Zheng_2021.P20181219-T:3106,Treg,2
Zheng_2021.P20181219-T:3414,Treg,2
Zheng_2021.P20190122-P:8,Treg,2
Zheng_2021.P20190122-P:12,Treg,2
Zheng_2021.P20190122-P:17,Treg,0
Zheng_2021.P20190122-P:52,Treg,2
Zheng_2021.P20190122-P:196,Treg,0
Zheng_2021.P20190122-P:390,Treg,4
Zheng_2021.P20190122-P:394,Treg,0
Zheng_2021.P20190122-P:406,Treg,4
Zheng_2021.P20190122-P:411,Treg,4
Zheng_2021.P20190122-P:462,Treg,0
Zheng_2021.P20190122-P:495,Treg,2
Zheng_2021.P20190122-P:509,Treg,4
Zheng_2021.P20190122-P:512,Treg,0
Zheng_2021.P20190122-P:608,Treg,0
Zheng_2021.P20190122-P:658,Treg,2
Zheng_2021.P20190122-P:729,Treg,4
Zheng_2021.P20190122-P:732,Treg,2
Zheng_2021.P20190122-P:777,Treg,4
Zheng_2021.P20190122-P:781,Treg,0
Zheng_2021.P20190122-P:787,Treg,2
Zheng_2021.P20190122-P:816,Treg,0
Zheng_2021.P20190122-P:818,Treg,2
Zheng_2021.P20190122-P:849,Treg,4
Zheng_2021.P20190122-P:908,Treg,4
Zheng_2021.P20190122-P:950,Treg,2
Zheng_2021.P20190122-P:983,Treg,0
Zheng_2021.P20190122-P:1079,Treg,2
Zheng_2021.P20190122-P:1082,Treg,2
Zheng_2021.P20190122-P:1133,Treg,0
Zheng_2021.P20190122-P:1140,Treg,0
Zheng_2021.P20190122-P:1157,Treg,0
Zheng_2021.P20190122-P:1176,Treg,2
Zheng_2021.P20190122-P:1177,Treg,0
Zheng_2021.P20190122-P:1293,Treg,0
Zheng_2021.P20190122-P:1297,Treg,0
Zheng_2021.P20190122-P:1329,Treg,0
Zheng_2021.P20190122-P:1376,Treg,0
Zheng_2021.P20190122-P:1403,Treg,0
Zheng_2021.P20190122-P:1415,Treg,4
Zheng_2021.P20190122-P:1468,Treg,4
Zheng_2021.P20190122-P:1569,Treg,0
Zheng_2021.P20190122-P:1582,Treg,0
Zheng_2021.P20190122-P:1629,Treg,0
Zheng_2021.P20190122-P:1750,Treg,2
Zheng_2021.P20190122-P:1764,Treg,0
Zheng_2021.P20190122-P:1815,Treg,0
Zheng_2021.P20190122-P:1838,Treg,2
Zheng_2021.P20190122-P:1856,Treg,0
Zheng_2021.P20190122-P:1862,Treg,4
Zheng_2021.P20190122-P:1889,Treg,0
Zheng_2021.P20190122-P:1900,Treg,2
Zheng_2021.P20190122-P:1903,Treg,2
Zheng_2021.P20190122-P:1946,Treg,0
Zheng_2021.P20190122-P:1975,Treg,2
Zheng_2021.P20190122-P:1995,Treg,4
Zheng_2021.P20190122-P:2017,Treg,4
Zheng_2021.P20190122-P:2090,Treg,2
Zheng_2021.P20190122-P:2102,Treg,4
Zheng_2021.P20190122-P:2155,Treg,4
Zheng_2021.P20190122-P:2179,Treg,4
Zheng_2021.P20190122-P:2246,Treg,4
Zheng_2021.P20190122-P:2257,Treg,4
Zheng_2021.P20190122-P:2307,Treg,4
Zheng_2021.P20190122-P:2319,Treg,4
Zheng_2021.P20190122-P:2326,Treg,0
Zheng_2021.P20190122-P:2344,Treg,4
Zheng_2021.P20190122-P:2378,Treg,0
Zheng_2021.P20190122-P:2404,Treg,0
Zheng_2021.P20190122-P:2425,Treg,4
Zheng_2021.P20190122-P:2468,Treg,2
Zheng_2021.P20190122-P:2469,Treg,0
Zheng_2021.P20190122-P:2576,Treg,0
Zheng_2021.P20190122-P:2597,Treg,4
Zheng_2021.P20190122-P:2655,Treg,4
Zheng_2021.P20190122-P:2668,Treg,0
Zheng_2021.P20190122-P:2728,Treg,2
Zheng_2021.P20190122-P:2737,Treg,0
Zheng_2021.P20190122-P:2764,Treg,0
Zheng_2021.P20190122-P:2800,Treg,0
Zheng_2021.P20190122-T:8,Treg,4
Zheng_2021.P20190122-T:17,Treg,4
Zheng_2021.P20190122-T:48,Treg,4
Zheng_2021.P20190122-T:53,Treg,4
Zheng_2021.P20190122-T:57,Treg,4
Zheng_2021.P20190122-T:76,Treg,4
Zheng_2021.P20190122-T:92,Treg,4
Zheng_2021.P20190122-T:100,Treg,4
Zheng_2021.P20190122-T:109,Treg,4
Zheng_2021.P20190122-T:130,Treg,0
Zheng_2021.P20190122-T:133,Treg,4
Zheng_2021.P20190122-T:140,Treg,4
Zheng_2021.P20190122-T:145,Treg,4
Zheng_2021.P20190122-T:155,Treg,4
Zheng_2021.P20190122-T:167,Treg,0
Zheng_2021.P20190122-T:173,Treg,4
Zheng_2021.P20190122-T:176,Treg,4
Zheng_2021.P20190122-T:178,Treg,4
Zheng_2021.P20190122-T:186,Treg,4
Zheng_2021.P20190122-T:227,Treg,4
Zheng_2021.P20190122-T:230,Treg,4
Zheng_2021.P20190122-T:233,Treg,4
Zheng_2021.P20190122-T:269,Treg,0
Zheng_2021.P20190122-T:270,Treg,4
Zheng_2021.P20190122-T:289,Treg,4
Zheng_2021.P20190122-T:323,Treg,4
Zheng_2021.P20190122-T:346,Treg,4
Zheng_2021.P20190122-T:350,Treg,4
Zheng_2021.P20190122-T:377,Treg,0
Zheng_2021.P20190122-T:383,Treg,4
Zheng_2021.P20190122-T:388,Treg,4
Zheng_2021.P20190122-T:427,Treg,4
Zheng_2021.P20190122-T:440,Treg,4
Zheng_2021.P20190122-T:457,Treg,4
Zheng_2021.P20190122-T:462,Treg,4
Zheng_2021.P20190122-T:467,Treg,4
Zheng_2021.P20190122-T:512,Treg,0
Zheng_2021.P20190122-T:516,Treg,4
Zheng_2021.P20190122-T:518,Treg,4
Zheng_2021.P20190122-T:537,Treg,4
Zheng_2021.P20190122-T:559,Treg,4
Zheng_2021.P20190122-T:563,Treg,4
Zheng_2021.P20190122-T:578,Treg,4
Zheng_2021.P20190122-T:602,Treg,4
Zheng_2021.P20190122-T:607,Treg,4
Zheng_2021.P20190122-T:619,Treg,4
Zheng_2021.P20190122-T:631,Treg,4
Zheng_2021.P20190122-T:665,Treg,4
Zheng_2021.P20190122-T:701,Treg,4
Zheng_2021.P20190122-T:706,Treg,4
Zheng_2021.P20190122-T:715,Treg,4
Zheng_2021.P20190122-T:758,Treg,4
Zheng_2021.P20190122-T:759,Treg,4
Zheng_2021.P20190122-T:760,Treg,4
Zheng_2021.P20190122-T:773,Treg,4
Zheng_2021.P20190122-T:819,Treg,4
Zheng_2021.P20190122-T:848,Treg,0
Zheng_2021.P20190122-T:858,Treg,0
Zheng_2021.P20190122-T:863,Treg,4
Zheng_2021.P20190122-T:872,Treg,4
Zheng_2021.P20190122-T:874,Treg,4
Zheng_2021.P20190122-T:878,Treg,4
Zheng_2021.P20190122-T:879,Treg,4
Zheng_2021.P20190122-T:882,Treg,4
Zheng_2021.P20190122-T:902,Treg,4
Zheng_2021.P20190122-T:909,Treg,4
Zheng_2021.P20190122-T:914,Treg,4
Zheng_2021.P20190122-T:918,Treg,4
Zheng_2021.P20190122-T:944,Treg,4
Zheng_2021.P20190122-T:955,Treg,4
Zheng_2021.P20190122-T:969,Treg,4
Zheng_2021.P20190122-T:997,Treg,4
Zheng_2021.P20190122-T:1005,Treg,0
Zheng_2021.P20190122-T:1021,Treg,4
Zheng_2021.P20190122-T:1025,Treg,4
Zheng_2021.P20190122-T:1033,Treg,4
Zheng_2021.P20190122-T:1035,Treg,4
Zheng_2021.P20190122-T:1036,Treg,4
Zheng_2021.P20190122-T:1072,Treg,0
Zheng_2021.P20190122-T:1080,Treg,4
Zheng_2021.P20190122-T:1093,Treg,4
Zheng_2021.P20190122-T:1104,Treg,4
Zheng_2021.P20190122-T:1131,Treg,4
Zheng_2021.P20190122-T:1137,Treg,4
Zheng_2021.P20190122-T:1141,Treg,4
Zheng_2021.P20190122-T:1162,Treg,4
Zheng_2021.P20190122-T:1166,Treg,4
Zheng_2021.P20190122-T:1167,Treg,0
Zheng_2021.P20190122-T:1189,Treg,4
Zheng_2021.P20190122-T:1192,Treg,4
Zheng_2021.P20190122-T:1203,Treg,4
Zheng_2021.P20190122-T:1216,Treg,4
Zheng_2021.P20190122-T:1217,Treg,4
Zheng_2021.P20190122-T:1219,Treg,4
Zheng_2021.P20190122-T:1232,Treg,4
Zheng_2021.P20190122-T:1236,Treg,2
Zheng_2021.P20190122-T:1246,Treg,4
Zheng_2021.P20190122-T:1247,Treg,4
Zheng_2021.P20190122-T:1255,Treg,4
Zheng_2021.P20190122-T:1257,Treg,4
Zheng_2021.P20190122-T:1279,Treg,4
Zheng_2021.P20190122-T:1292,Treg,4
Zheng_2021.P20190122-T:1300,Treg,4
Zheng_2021.P20190122-T:1306,Treg,4
Zheng_2021.P20190122-T:1313,Treg,4
Zheng_2021.P20190122-T:1318,Treg,4
Zheng_2021.P20190122-T:1320,Treg,4
Zheng_2021.P20190122-T:1344,Treg,4
Zheng_2021.P20190122-T:1349,Treg,4
Zheng_2021.P20190122-T:1395,Treg,4
Zheng_2021.P20190122-T:1412,Treg,4
Zheng_2021.P20190122-T:1442,Treg,4
Zheng_2021.P20190122-T:1447,Treg,4
Zheng_2021.P20190122-T:1464,Treg,4
Zheng_2021.P20190122-T:1469,Treg,0
Zheng_2021.P20190122-T:1472,Treg,4
Zheng_2021.P20190122-T:1481,Treg,4
Zheng_2021.P20190122-T:1487,Treg,4
